timestep,phase,slot_idx,output_idx,feature_idx,input_spikes,leak_term,input_sum,recurrent_sum,membrane_out,spike_out,feature_value,weight,product,accumulator,position_estimate,velocity_estimate
174,readout,,0,7,"1,0,0,0",,,,,,-3.061279296875,0.31591796875,-0.967041015625,-0.309326171875,2.031494140625,0.676513671875
174,readout,,0,8,"1,0,0,0",,,,,,1.129150390625,1.9990234375,2.257080078125,1.94775390625,2.031494140625,0.676513671875
174,readout,,0,9,"1,0,0,0",,,,,,-0.0390625,-1.9990234375,0.078125,2.02587890625,2.031494140625,0.676513671875
174,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,2.031494140625,2.031494140625,0.676513671875
174,readout,,1,0,"1,0,0,0",,,,,,-1.688720703125,0.021240234375,-0.035888671875,-0.035888671875,2.031494140625,0.676513671875
174,readout,,1,1,"1,0,0,0",,,,,,0.388671875,-0.540771484375,-0.210205078125,-0.24609375,2.031494140625,0.676513671875
174,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.6591796875,2.031494140625,0.676513671875
174,readout,,1,3,"1,0,0,0",,,,,,-0.734130859375,0.0478515625,-0.03515625,-0.6943359375,2.031494140625,0.676513671875
174,readout,,1,4,"1,0,0,0",,,,,,0.8193359375,-0.000244140625,-0.000244140625,-0.694580078125,2.031494140625,0.676513671875
174,readout,,1,5,"1,0,0,0",,,,,,0.274658203125,0.17724609375,0.048583984375,-0.64599609375,2.031494140625,0.676513671875
174,readout,,1,6,"1,0,0,0",,,,,,-3.419921875,-0.113525390625,0.38818359375,-0.2578125,2.031494140625,0.676513671875
174,readout,,1,7,"1,0,0,0",,,,,,-3.061279296875,-0.090576171875,0.27734375,0.01953125,2.031494140625,0.676513671875
174,readout,,1,8,"1,0,0,0",,,,,,1.129150390625,0.736328125,0.83154296875,0.85107421875,2.031494140625,0.676513671875
174,readout,,1,9,"1,0,0,0",,,,,,-0.0390625,0.166015625,-0.006591796875,0.844482421875,2.031494140625,0.676513671875
174,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.676513671875,2.031494140625,0.676513671875
175,neuron,0,,,"1,0,1,0",-1.4775390625,-0.0302734375,0.0,-1.5078125,0,,,,,,
175,neuron,1,,,"1,0,1,0",0.340087890625,-0.487548828125,0.0,-0.1474609375,0,,,,,,
175,neuron,2,,,"1,0,1,0",-3.4990234375,-1.071044921875,-0.0078125,-3.9990234375,0,,,,,,
175,neuron,3,,,"1,0,1,0",-0.642333984375,-0.5419921875,0.0,-1.184326171875,0,,,,,,
175,neuron,4,,,"1,0,1,0",0.716796875,0.245361328125,0.14111328125,0.103271484375,1,,,,,,
175,neuron,5,,,"1,0,1,0",0.240234375,1.001708984375,0.0,0.241943359375,1,,,,,,
175,neuron,6,,,"1,0,1,0",-2.992431640625,-0.65673828125,0.0,-3.649169921875,0,,,,,,
175,neuron,7,,,"1,0,1,0",-2.6787109375,-0.21630859375,0.0,-2.89501953125,0,,,,,,
175,readout,,0,0,"1,0,1,0",,,,,,-1.5078125,-0.245849609375,0.37060546875,0.37060546875,1.92822265625,1.0283203125
175,readout,,0,1,"1,0,1,0",,,,,,-0.1474609375,0.25048828125,-0.036865234375,0.333740234375,1.92822265625,1.0283203125
175,readout,,0,2,"1,0,1,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.395263671875,1.92822265625,1.0283203125
175,readout,,0,3,"1,0,1,0",,,,,,-1.184326171875,-0.057373046875,0.06787109375,0.463134765625,1.92822265625,1.0283203125
175,readout,,0,4,"1,0,1,0",,,,,,0.103271484375,0.0048828125,0.00048828125,0.463623046875,1.92822265625,1.0283203125
175,readout,,0,5,"1,0,1,0",,,,,,0.241943359375,0.10595703125,0.025634765625,0.4892578125,1.92822265625,1.0283203125
175,readout,,0,6,"1,0,1,0",,,,,,-3.649169921875,-0.00244140625,0.0087890625,0.498046875,1.92822265625,1.0283203125
175,readout,,0,7,"1,0,1,0",,,,,,-2.89501953125,0.31591796875,-0.91455078125,-0.41650390625,1.92822265625,1.0283203125
175,readout,,0,8,"1,0,1,0",,,,,,1.211181640625,1.9990234375,2.421142578125,2.004638671875,1.92822265625,1.0283203125
175,readout,,0,9,"1,0,1,0",,,,,,0.041015625,-1.9990234375,-0.08203125,1.922607421875,1.92822265625,1.0283203125
175,readout,,0,10,"1,0,1,0",,,,,,1.0,0.005615234375,0.005615234375,1.92822265625,1.92822265625,1.0283203125
175,readout,,1,0,"1,0,1,0",,,,,,-1.5078125,0.021240234375,-0.031982421875,-0.031982421875,1.92822265625,1.0283203125
175,readout,,1,1,"1,0,1,0",,,,,,-0.1474609375,-0.540771484375,0.079833984375,0.0478515625,1.92822265625,1.0283203125
175,readout,,1,2,"1,0,1,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.365234375,1.92822265625,1.0283203125
175,readout,,1,3,"1,0,1,0",,,,,,-1.184326171875,0.0478515625,-0.056640625,-0.421875,1.92822265625,1.0283203125
175,readout,,1,4,"1,0,1,0",,,,,,0.103271484375,-0.000244140625,0.0,-0.421875,1.92822265625,1.0283203125
175,readout,,1,5,"1,0,1,0",,,,,,0.241943359375,0.17724609375,0.04296875,-0.37890625,1.92822265625,1.0283203125
175,readout,,1,6,"1,0,1,0",,,,,,-3.649169921875,-0.113525390625,0.414306640625,0.035400390625,1.92822265625,1.0283203125
175,readout,,1,7,"1,0,1,0",,,,,,-2.89501953125,-0.090576171875,0.26220703125,0.297607421875,1.92822265625,1.0283203125
175,readout,,1,8,"1,0,1,0",,,,,,1.211181640625,0.736328125,0.891845703125,1.189453125,1.92822265625,1.0283203125
175,readout,,1,9,"1,0,1,0",,,,,,0.041015625,0.166015625,0.0068359375,1.1962890625,1.92822265625,1.0283203125
175,readout,,1,10,"1,0,1,0",,,,,,1.0,-0.16796875,-0.16796875,1.0283203125,1.92822265625,1.0283203125
176,neuron,0,,,"1,0,0,0",-1.3193359375,-0.21142578125,0.0,-1.53076171875,0,,,,,,
176,neuron,1,,,"1,0,0,0",-0.12890625,0.04296875,0.052001953125,-0.033935546875,0,,,,,,
176,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,-0.0078125,-3.9990234375,0,,,,,,
176,neuron,3,,,"1,0,0,0",-1.036376953125,-0.090576171875,0.0,-1.126953125,0,,,,,,
176,neuron,4,,,"1,0,0,0",0.09033203125,0.15283203125,0.14111328125,0.38427734375,0,,,,,,
176,neuron,5,,,"1,0,0,0",0.211669921875,0.571533203125,-0.02685546875,0.75634765625,0,,,,,,
176,neuron,6,,,"1,0,0,0",-3.193115234375,-0.427001953125,0.0,-3.6201171875,0,,,,,,
176,neuron,7,,,"1,0,0,0",-2.533203125,-0.383056640625,0.0,-2.916259765625,0,,,,,,
176,readout,,0,0,"1,0,0,0",,,,,,-1.53076171875,-0.245849609375,0.376220703125,0.376220703125,2.068603515625,1.034423828125
176,readout,,0,1,"1,0,0,0",,,,,,-0.033935546875,0.25048828125,-0.008544921875,0.36767578125,2.068603515625,1.034423828125
176,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.42919921875,2.068603515625,1.034423828125
176,readout,,0,3,"1,0,0,0",,,,,,-1.126953125,-0.057373046875,0.064697265625,0.493896484375,2.068603515625,1.034423828125
176,readout,,0,4,"1,0,0,0",,,,,,0.38427734375,0.0048828125,0.001953125,0.495849609375,2.068603515625,1.034423828125
176,readout,,0,5,"1,0,0,0",,,,,,0.75634765625,0.10595703125,0.080078125,0.575927734375,2.068603515625,1.034423828125
176,readout,,0,6,"1,0,0,0",,,,,,-3.6201171875,-0.00244140625,0.0087890625,0.584716796875,2.068603515625,1.034423828125
176,readout,,0,7,"1,0,0,0",,,,,,-2.916259765625,0.31591796875,-0.92138671875,-0.336669921875,2.068603515625,1.034423828125
176,readout,,0,8,"1,0,0,0",,,,,,1.18994140625,1.9990234375,2.378662109375,2.0419921875,2.068603515625,1.034423828125
176,readout,,0,9,"1,0,0,0",,,,,,-0.010498046875,-1.9990234375,0.02099609375,2.06298828125,2.068603515625,1.034423828125
176,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,2.068603515625,2.068603515625,1.034423828125
176,readout,,1,0,"1,0,0,0",,,,,,-1.53076171875,0.021240234375,-0.032470703125,-0.032470703125,2.068603515625,1.034423828125
176,readout,,1,1,"1,0,0,0",,,,,,-0.033935546875,-0.540771484375,0.018310546875,-0.01416015625,2.068603515625,1.034423828125
176,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.42724609375,2.068603515625,1.034423828125
176,readout,,1,3,"1,0,0,0",,,,,,-1.126953125,0.0478515625,-0.053955078125,-0.481201171875,2.068603515625,1.034423828125
176,readout,,1,4,"1,0,0,0",,,,,,0.38427734375,-0.000244140625,0.0,-0.481201171875,2.068603515625,1.034423828125
176,readout,,1,5,"1,0,0,0",,,,,,0.75634765625,0.17724609375,0.134033203125,-0.34716796875,2.068603515625,1.034423828125
176,readout,,1,6,"1,0,0,0",,,,,,-3.6201171875,-0.113525390625,0.410888671875,0.063720703125,2.068603515625,1.034423828125
176,readout,,1,7,"1,0,0,0",,,,,,-2.916259765625,-0.090576171875,0.26416015625,0.327880859375,2.068603515625,1.034423828125
176,readout,,1,8,"1,0,0,0",,,,,,1.18994140625,0.736328125,0.876220703125,1.2041015625,2.068603515625,1.034423828125
176,readout,,1,9,"1,0,0,0",,,,,,-0.010498046875,0.166015625,-0.001708984375,1.202392578125,2.068603515625,1.034423828125
176,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,1.034423828125,2.068603515625,1.034423828125
177,neuron,0,,,"1,0,0,0",-1.33935546875,-0.21142578125,0.0,-1.55078125,0,,,,,,
177,neuron,1,,,"1,0,0,0",-0.02978515625,0.04296875,0.0,0.01318359375,0,,,,,,
177,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,0.0,-3.9990234375,0,,,,,,
177,neuron,3,,,"1,0,0,0",-0.986083984375,-0.090576171875,0.0,-1.07666015625,0,,,,,,
177,neuron,4,,,"1,0,0,0",0.336181640625,0.15283203125,0.0,0.489013671875,0,,,,,,
177,neuron,5,,,"1,0,0,0",0.661865234375,0.571533203125,0.0,0.2333984375,1,,,,,,
177,neuron,6,,,"1,0,0,0",-3.16748046875,-0.427001953125,0.0,-3.594482421875,0,,,,,,
177,neuron,7,,,"1,0,0,0",-2.5517578125,-0.383056640625,0.0,-2.934814453125,0,,,,,,
177,readout,,0,0,"1,0,0,0",,,,,,-1.55078125,-0.245849609375,0.38134765625,0.38134765625,2.029296875,0.941650390625
177,readout,,0,1,"1,0,0,0",,,,,,0.01318359375,0.25048828125,0.00341796875,0.384765625,2.029296875,0.941650390625
177,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.4462890625,2.029296875,0.941650390625
177,readout,,0,3,"1,0,0,0",,,,,,-1.07666015625,-0.057373046875,0.061767578125,0.508056640625,2.029296875,0.941650390625
177,readout,,0,4,"1,0,0,0",,,,,,0.489013671875,0.0048828125,0.00244140625,0.510498046875,2.029296875,0.941650390625
177,readout,,0,5,"1,0,0,0",,,,,,0.2333984375,0.10595703125,0.024658203125,0.53515625,2.029296875,0.941650390625
177,readout,,0,6,"1,0,0,0",,,,,,-3.594482421875,-0.00244140625,0.0087890625,0.5439453125,2.029296875,0.941650390625
177,readout,,0,7,"1,0,0,0",,,,,,-2.934814453125,0.31591796875,-0.92724609375,-0.38330078125,2.029296875,0.941650390625
177,readout,,0,8,"1,0,0,0",,,,,,1.218017578125,1.9990234375,2.434814453125,2.051513671875,2.029296875,0.941650390625
177,readout,,0,9,"1,0,0,0",,,,,,0.013916015625,-1.9990234375,-0.02783203125,2.023681640625,2.029296875,0.941650390625
177,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,2.029296875,2.029296875,0.941650390625
177,readout,,1,0,"1,0,0,0",,,,,,-1.55078125,0.021240234375,-0.032958984375,-0.032958984375,2.029296875,0.941650390625
177,readout,,1,1,"1,0,0,0",,,,,,0.01318359375,-0.540771484375,-0.007080078125,-0.0400390625,2.029296875,0.941650390625
177,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.453125,2.029296875,0.941650390625
177,readout,,1,3,"1,0,0,0",,,,,,-1.07666015625,0.0478515625,-0.051513671875,-0.504638671875,2.029296875,0.941650390625
177,readout,,1,4,"1,0,0,0",,,,,,0.489013671875,-0.000244140625,0.0,-0.504638671875,2.029296875,0.941650390625
177,readout,,1,5,"1,0,0,0",,,,,,0.2333984375,0.17724609375,0.041259765625,-0.46337890625,2.029296875,0.941650390625
177,readout,,1,6,"1,0,0,0",,,,,,-3.594482421875,-0.113525390625,0.407958984375,-0.055419921875,2.029296875,0.941650390625
177,readout,,1,7,"1,0,0,0",,,,,,-2.934814453125,-0.090576171875,0.265869140625,0.21044921875,2.029296875,0.941650390625
177,readout,,1,8,"1,0,0,0",,,,,,1.218017578125,0.736328125,0.89697265625,1.107421875,2.029296875,0.941650390625
177,readout,,1,9,"1,0,0,0",,,,,,0.013916015625,0.166015625,0.002197265625,1.109619140625,2.029296875,0.941650390625
177,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.941650390625,2.029296875,0.941650390625
178,neuron,0,,,"1,0,0,0",-1.35693359375,-0.21142578125,0.0,-1.568359375,0,,,,,,
178,neuron,1,,,"1,0,0,0",0.011474609375,0.04296875,0.0,0.054443359375,0,,,,,,
178,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,-0.0078125,-3.9990234375,0,,,,,,
178,neuron,3,,,"1,0,0,0",-0.942138671875,-0.090576171875,0.0,-1.03271484375,0,,,,,,
178,neuron,4,,,"1,0,0,0",0.427978515625,0.15283203125,0.14111328125,0.721923828125,0,,,,,,
178,neuron,5,,,"1,0,0,0",0.2041015625,0.571533203125,0.0,0.775634765625,0,,,,,,
178,neuron,6,,,"1,0,0,0",-3.145263671875,-0.427001953125,0.0,-3.572265625,0,,,,,,
178,neuron,7,,,"1,0,0,0",-2.56787109375,-0.383056640625,0.0,-2.950927734375,0,,,,,,
178,readout,,0,0,"1,0,0,0",,,,,,-1.568359375,-0.245849609375,0.385498046875,0.385498046875,2.0693359375,0.970458984375
178,readout,,0,1,"1,0,0,0",,,,,,0.054443359375,0.25048828125,0.013671875,0.399169921875,2.0693359375,0.970458984375
178,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.460693359375,2.0693359375,0.970458984375
178,readout,,0,3,"1,0,0,0",,,,,,-1.03271484375,-0.057373046875,0.059326171875,0.52001953125,2.0693359375,0.970458984375
178,readout,,0,4,"1,0,0,0",,,,,,0.721923828125,0.0048828125,0.00341796875,0.5234375,2.0693359375,0.970458984375
178,readout,,0,5,"1,0,0,0",,,,,,0.775634765625,0.10595703125,0.082275390625,0.605712890625,2.0693359375,0.970458984375
178,readout,,0,6,"1,0,0,0",,,,,,-3.572265625,-0.00244140625,0.0087890625,0.614501953125,2.0693359375,0.970458984375
178,readout,,0,7,"1,0,0,0",,,,,,-2.950927734375,0.31591796875,-0.932373046875,-0.31787109375,2.0693359375,0.970458984375
178,readout,,0,8,"1,0,0,0",,,,,,1.1650390625,1.9990234375,2.328857421875,2.010986328125,2.0693359375,0.970458984375
178,readout,,0,9,"1,0,0,0",,,,,,-0.0263671875,-1.9990234375,0.052734375,2.063720703125,2.0693359375,0.970458984375
178,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,2.0693359375,2.0693359375,0.970458984375
178,readout,,1,0,"1,0,0,0",,,,,,-1.568359375,0.021240234375,-0.033203125,-0.033203125,2.0693359375,0.970458984375
178,readout,,1,1,"1,0,0,0",,,,,,0.054443359375,-0.540771484375,-0.029541015625,-0.062744140625,2.0693359375,0.970458984375
178,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.475830078125,2.0693359375,0.970458984375
178,readout,,1,3,"1,0,0,0",,,,,,-1.03271484375,0.0478515625,-0.04931640625,-0.525146484375,2.0693359375,0.970458984375
178,readout,,1,4,"1,0,0,0",,,,,,0.721923828125,-0.000244140625,-0.000244140625,-0.525390625,2.0693359375,0.970458984375
178,readout,,1,5,"1,0,0,0",,,,,,0.775634765625,0.17724609375,0.137451171875,-0.387939453125,2.0693359375,0.970458984375
178,readout,,1,6,"1,0,0,0",,,,,,-3.572265625,-0.113525390625,0.405517578125,0.017578125,2.0693359375,0.970458984375
178,readout,,1,7,"1,0,0,0",,,,,,-2.950927734375,-0.090576171875,0.267333984375,0.284912109375,2.0693359375,0.970458984375
178,readout,,1,8,"1,0,0,0",,,,,,1.1650390625,0.736328125,0.85791015625,1.142822265625,2.0693359375,0.970458984375
178,readout,,1,9,"1,0,0,0",,,,,,-0.0263671875,0.166015625,-0.00439453125,1.138427734375,2.0693359375,0.970458984375
178,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.970458984375,2.0693359375,0.970458984375
179,neuron,0,,,"1,0,0,0",-1.372314453125,-0.21142578125,0.0,-1.583740234375,0,,,,,,
179,neuron,1,,,"1,0,0,0",0.047607421875,0.04296875,0.0,0.090576171875,0,,,,,,
179,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,0.0,-3.9990234375,0,,,,,,
179,neuron,3,,,"1,0,0,0",-0.903564453125,-0.090576171875,0.0,-0.994140625,0,,,,,,
179,neuron,4,,,"1,0,0,0",0.631591796875,0.15283203125,0.0,0.784423828125,0,,,,,,
179,neuron,5,,,"1,0,0,0",0.6787109375,0.571533203125,0.0,0.250244140625,1,,,,,,
179,neuron,6,,,"1,0,0,0",-3.125732421875,-0.427001953125,0.0,-3.552734375,0,,,,,,
179,neuron,7,,,"1,0,0,0",-2.58203125,-0.383056640625,0.0,-2.965087890625,0,,,,,,
179,readout,,0,0,"1,0,0,0",,,,,,-1.583740234375,-0.245849609375,0.389404296875,0.389404296875,2.00439453125,0.892333984375
179,readout,,0,1,"1,0,0,0",,,,,,0.090576171875,0.25048828125,0.022705078125,0.412109375,2.00439453125,0.892333984375
179,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.4736328125,2.00439453125,0.892333984375
179,readout,,0,3,"1,0,0,0",,,,,,-0.994140625,-0.057373046875,0.05712890625,0.53076171875,2.00439453125,0.892333984375
179,readout,,0,4,"1,0,0,0",,,,,,0.784423828125,0.0048828125,0.00390625,0.53466796875,2.00439453125,0.892333984375
179,readout,,0,5,"1,0,0,0",,,,,,0.250244140625,0.10595703125,0.026611328125,0.561279296875,2.00439453125,0.892333984375
179,readout,,0,6,"1,0,0,0",,,,,,-3.552734375,-0.00244140625,0.0087890625,0.570068359375,2.00439453125,0.892333984375
179,readout,,0,7,"1,0,0,0",,,,,,-2.965087890625,0.31591796875,-0.936767578125,-0.36669921875,2.00439453125,0.892333984375
179,readout,,0,8,"1,0,0,0",,,,,,1.20166015625,1.9990234375,2.402099609375,2.035400390625,2.00439453125,0.892333984375
179,readout,,0,9,"1,0,0,0",,,,,,0.018310546875,-1.9990234375,-0.03662109375,1.998779296875,2.00439453125,0.892333984375
179,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,2.00439453125,2.00439453125,0.892333984375
179,readout,,1,0,"1,0,0,0",,,,,,-1.583740234375,0.021240234375,-0.03369140625,-0.03369140625,2.00439453125,0.892333984375
179,readout,,1,1,"1,0,0,0",,,,,,0.090576171875,-0.540771484375,-0.049072265625,-0.082763671875,2.00439453125,0.892333984375
179,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.495849609375,2.00439453125,0.892333984375
179,readout,,1,3,"1,0,0,0",,,,,,-0.994140625,0.0478515625,-0.047607421875,-0.54345703125,2.00439453125,0.892333984375
179,readout,,1,4,"1,0,0,0",,,,,,0.784423828125,-0.000244140625,-0.000244140625,-0.543701171875,2.00439453125,0.892333984375
179,readout,,1,5,"1,0,0,0",,,,,,0.250244140625,0.17724609375,0.04443359375,-0.499267578125,2.00439453125,0.892333984375
179,readout,,1,6,"1,0,0,0",,,,,,-3.552734375,-0.113525390625,0.4033203125,-0.095947265625,2.00439453125,0.892333984375
179,readout,,1,7,"1,0,0,0",,,,,,-2.965087890625,-0.090576171875,0.2685546875,0.172607421875,2.00439453125,0.892333984375
179,readout,,1,8,"1,0,0,0",,,,,,1.20166015625,0.736328125,0.884765625,1.057373046875,2.00439453125,0.892333984375
179,readout,,1,9,"1,0,0,0",,,,,,0.018310546875,0.166015625,0.0029296875,1.060302734375,2.00439453125,0.892333984375
179,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.892333984375,2.00439453125,0.892333984375
180,neuron,0,,,"1,0,0,0",-1.3857421875,-0.21142578125,0.0,-1.59716796875,0,,,,,,
180,neuron,1,,,"1,0,0,0",0.079345703125,0.04296875,0.0,0.122314453125,0,,,,,,
180,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,-0.0078125,-3.9990234375,0,,,,,,
180,neuron,3,,,"1,0,0,0",-0.869873046875,-0.090576171875,0.0,-0.96044921875,0,,,,,,
180,neuron,4,,,"1,0,0,0",0.686279296875,0.15283203125,0.14111328125,0.980224609375,0,,,,,,
180,neuron,5,,,"1,0,0,0",0.218994140625,0.571533203125,0.0,0.79052734375,0,,,,,,
180,neuron,6,,,"1,0,0,0",-3.108642578125,-0.427001953125,0.0,-3.53564453125,0,,,,,,
180,neuron,7,,,"1,0,0,0",-2.594482421875,-0.383056640625,0.0,-2.9775390625,0,,,,,,
180,readout,,0,0,"1,0,0,0",,,,,,-1.59716796875,-0.245849609375,0.392578125,0.392578125,2.11083984375,0.97412109375
180,readout,,0,1,"1,0,0,0",,,,,,0.122314453125,0.25048828125,0.030517578125,0.423095703125,2.11083984375,0.97412109375
180,readout,,0,2,"1,0,0,0",,,,,,-3.9990234375,-0.015380859375,0.0615234375,0.484619140625,2.11083984375,0.97412109375
180,readout,,0,3,"1,0,0,0",,,,,,-0.96044921875,-0.057373046875,0.05517578125,0.539794921875,2.11083984375,0.97412109375
180,readout,,0,4,"1,0,0,0",,,,,,0.980224609375,0.0048828125,0.0048828125,0.544677734375,2.11083984375,0.97412109375
180,readout,,0,5,"1,0,0,0",,,,,,0.79052734375,0.10595703125,0.083740234375,0.62841796875,2.11083984375,0.97412109375
180,readout,,0,6,"1,0,0,0",,,,,,-3.53564453125,-0.00244140625,0.008544921875,0.636962890625,2.11083984375,0.97412109375
180,readout,,0,7,"1,0,0,0",,,,,,-2.9775390625,0.31591796875,-0.940673828125,-0.3037109375,2.11083984375,0.97412109375
180,readout,,0,8,"1,0,0,0",,,,,,1.208251953125,1.9990234375,2.415283203125,2.111572265625,2.11083984375,0.97412109375
180,readout,,0,9,"1,0,0,0",,,,,,0.003173828125,-1.9990234375,-0.00634765625,2.105224609375,2.11083984375,0.97412109375
180,readout,,0,10,"1,0,0,0",,,,,,1.0,0.005615234375,0.005615234375,2.11083984375,2.11083984375,0.97412109375
180,readout,,1,0,"1,0,0,0",,,,,,-1.59716796875,0.021240234375,-0.033935546875,-0.033935546875,2.11083984375,0.97412109375
180,readout,,1,1,"1,0,0,0",,,,,,0.122314453125,-0.540771484375,-0.066162109375,-0.10009765625,2.11083984375,0.97412109375
180,readout,,1,2,"1,0,0,0",,,,,,-3.9990234375,0.103271484375,-0.4130859375,-0.51318359375,2.11083984375,0.97412109375
180,readout,,1,3,"1,0,0,0",,,,,,-0.96044921875,0.0478515625,-0.0458984375,-0.55908203125,2.11083984375,0.97412109375
180,readout,,1,4,"1,0,0,0",,,,,,0.980224609375,-0.000244140625,-0.000244140625,-0.559326171875,2.11083984375,0.97412109375
180,readout,,1,5,"1,0,0,0",,,,,,0.79052734375,0.17724609375,0.14013671875,-0.419189453125,2.11083984375,0.97412109375
180,readout,,1,6,"1,0,0,0",,,,,,-3.53564453125,-0.113525390625,0.4013671875,-0.017822265625,2.11083984375,0.97412109375
180,readout,,1,7,"1,0,0,0",,,,,,-2.9775390625,-0.090576171875,0.269775390625,0.251953125,2.11083984375,0.97412109375
180,readout,,1,8,"1,0,0,0",,,,,,1.208251953125,0.736328125,0.8896484375,1.1416015625,2.11083984375,0.97412109375
180,readout,,1,9,"1,0,0,0",,,,,,0.003173828125,0.166015625,0.00048828125,1.14208984375,2.11083984375,0.97412109375
180,readout,,1,10,"1,0,0,0",,,,,,1.0,-0.16796875,-0.16796875,0.97412109375,2.11083984375,0.97412109375
181,neuron,0,,,"1,0,0,0",-1.3974609375,-0.21142578125,0.0,-1.60888671875,0,,,,,,
181,neuron,1,,,"1,0,0,0",0.10693359375,0.04296875,0.0,0.14990234375,0,,,,,,
181,neuron,2,,,"1,0,0,0",-3.4990234375,-0.554931640625,0.0,-3.9990234375,0,,,,,,
